#  Non-editable header begin --------------------------------------------------------------------------------
# 
#  data format...............: epoched
#  setname...................: S1_elist_HW3bins_be
#  filename..................: S1_elist_HW3bins_be.set
#  filepath..................: none_specified
#  nchan.....................: 34
#  pnts......................: 1400
#  srate.....................: 1000
#  nevents...................: 2459
#  generated by (bdf)........: C:\Users\jowan\erpclass\HW3-tutorial-bdf.txt
#  generated by (set)........: S1_elist_bins
#  reported in ..............: 
#  prog Version..............: 9.00
#  creation date.............: 15-Nov-2023 05:45:46
#  user Account..............: 文件
# 
#  Non-editable header end --------------------------------------------------------------------------------

	bin 1,	# 206,	Class 
	bin 2,	# 202,	Adv 
	bin 3,	# 68,	Class/G 
	bin 4,	# 68,	Class/UG
	bin 5,	# 68,	Adv/G 
	bin 6,	# 68,	Adv/UG
	bin 7,	# 34,	Class/G/LVF 
	bin 8,	# 34,	Class/G/RVF 
	bin 9,	# 34,	Class/UG/LVF
	bin 10,	# 34,	Class/UG/RVF
	bin 11,	# 34,	Adv/G/LVF 
	bin 12,	# 34,	Adv/G/RVF 
	bin 13,	# 34,	Adv/UG/LVF
	bin 14,	# 34,	Adv/UG/RVF



# item	 bepoch	  ecode	            label	      onset	          diff	     dura	b_flags	   a_flags	  enable	    bin
#                                                 (sec)           (msec)     (msec)    (binary)   (binary)


158   	27    	    210	              ""	    332.5630	   1015.99	    0.0	    00000000     00000000	   1	[2   5  11]
159   	0     	    221	              ""	    333.0800	    517.00	    0.0	    00000000     00000000	   1	[       ]
160   	0     	    202	              ""	    333.2800	    200.01	    0.0	    00000000     00000000	   1	[       ]
161   	0     	    108	              ""	    334.2960	   1015.99	    0.0	    00000000     00000000	   1	[       ]
162   	0     	    240	              ""	    335.4350	   1139.01	    0.0	    00000000     00000000	   1	[       ]
163   	0     	    199	              ""	    336.4450	   1010.01	    0.0	    00000000     00000000	   1	[       ]
164   	28    	    209	              ""	    337.8950	   1449.98	    0.0	    00000000     00000000	   1	[      1]
165   	0     	    221	              ""	    338.4110	    516.02	    0.0	    00000000     00000000	   1	[       ]
166   	0     	    203	              ""	    338.6110	    199.98	    0.0	    00000000     00000000	   1	[       ]
167   	0     	    136	              ""	    339.6270	   1016.02	    0.0	    00000000     00000000	   1	[       ]
168   	0     	    230	              ""	    340.7000	   1073.00	    0.0	    00000000     00000000	   1	[       ]
169   	0     	    199	              ""	    341.7100	   1009.98	    0.0	    00000000     00000000	   1	[       ]
170   	29    	    210	              ""	    342.8430	   1133.00	    0.0	    00000000     00000000	   1	[      2]
171   	0     	    222	              ""	    343.3590	    516.02	    0.0	    00000000     00000000	   1	[       ]
172   	0     	    207	              ""	    343.5590	    199.98	    0.0	    00000000     00000000	   1	[       ]
173   	0     	     87	              ""	    344.5760	   1017.00	    0.0	    00000000     00000000	   1	[       ]
174   	0     	    240	              ""	    345.5860	   1010.01	    0.0	    00000000     00000000	   1	[       ]
175   	0     	    199	              ""	    346.5920	   1006.01	    0.0	    00000000     00000000	   1	[       ]
176   	30    	    209	              ""	    347.9910	   1398.99	    0.0	    00000000     00000000	   1	[1  4  9]
177   	0     	    221	              ""	    348.5080	    517.00	    0.0	    00000000     00000000	   1	[       ]
178   	0     	    206	              ""	    348.7080	    200.01	    0.0	    00000000     00000000	   1	[       ]
179   	0     	      1	              ""	    349.7240	   1015.99	    0.0	    00000000     00000000	   1	[       ]
180   	0     	    240	              ""	    350.3530	    629.00	    0.0	    00000000     00000000	   1	[       ]
181   	0     	    199	              ""	    351.3570	   1004.00	    0.0	    00000000     00000000	   1	[       ]
182   	31    	    210	              ""	    352.8560	   1498.99	    0.0	    00000000     00000000	   1	[2   6  14]
183   	0     	    222	              ""	    353.3730	    517.00	    0.0	    00000000     00000000	   1	[       ]
184   	0     	    205	              ""	    353.5730	    200.01	    0.0	    00000000     00000000	   1	[       ]
185   	0     	     95	              ""	    354.5890	   1015.99	    0.0	    00000000     00000000	   1	[       ]
186   	0     	    240	              ""	    355.3130	    724.00	    0.0	    00000000     00000000	   1	[       ]
187   	0     	    199	              ""	    356.3220	   1009.00	    0.0	    00000000     00000000	   1	[       ]
188   	32    	    210	              ""	    357.6050	   1283.02	    0.0	    00000000     00000000	   1	[      2]
189   	0     	    221	              ""	    358.1210	    515.99	    0.0	    00000000     00000000	   1	[       ]
190   	0     	    207	              ""	    358.3210	    200.01	    0.0	    00000000     00000000	   1	[       ]
191   	0     	     93	              ""	    359.3370	   1015.99	    0.0	    00000000     00000000	   1	[       ]
192   	0     	    230	              ""	    360.0270	    690.00	    0.0	    00000000     00000000	   1	[       ]
